,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR
1987-06-03,13.125,49.375,7.958384,10.792419,823.576,0.41219577,0.624
1987-06-04,13.125,49.375,12.32418,10.411682,800.5052,0.41727534,0.6253333
1987-06-05,13.125,49.375,17.70537,10.161163,1058.1128,0.4069379,0.62666667
1987-06-06,13.125,49.375,17.745337,9.590118,1680.4484,0.38804445,0.628
1987-06-07,13.125,49.375,13.089906,12.931427,1213.2108,0.40558502,0.6293333
1987-06-08,13.125,49.375,8.229025,9.032959,867.9576,0.40774533,0.6306667
1987-06-09,13.125,49.375,12.901438,8.822723,1123.0226,0.39298233,0.63199997
1987-06-10,13.125,49.375,19.644499,7.0610046,1143.5487,0.40101752,0.6333333
1987-06-11,13.125,49.375,25.991745,6.5802,2060.162,0.3784591,0.6346667
1987-06-12,13.125,49.375,23.85619,11.443451,1996.1167,0.3703081,0.636
1987-06-13,13.125,49.375,23.770765,11.44223,2042.646,0.36934084,0.63733333
1987-06-14,13.125,49.375,17.93241,14.366089,1631.3898,0.37546182,0.6386666
1987-06-15,13.125,49.375,16.624897,11.224731,1275.2471,0.3908257,0.64
1987-06-16,13.125,49.375,12.252515,7.733795,903.6501,0.40031844,0.6346667
1987-06-17,13.125,49.375,17.2467,7.2417603,953.6252,0.39701056,0.6293333
1987-06-18,13.125,49.375,15.41629,7.268585,859.44366,0.4064854,0.624
1987-06-19,13.125,49.375,22.069225,7.440796,1440.9796,0.38727662,0.61866665
1987-06-20,13.125,49.375,16.199505,10.548798,1350.838,0.3798846,0.61333334
1987-06-21,13.125,49.375,14.241406,10.456909,916.7942,0.40045398,0.608
1987-06-22,13.125,49.375,17.57146,10.111816,1456.738,0.39394635,0.6026667
1987-06-23,13.125,49.375,12.013068,9.988068,1125.9702,0.3919315,0.5973333
1987-06-24,13.125,49.375,9.456013,11.099884,608.42395,0.41506082,0.592
1987-06-25,13.125,49.375,20.764648,10.128357,1427.0352,0.4007564,0.58666664
1987-06-26,13.125,49.375,18.958189,8.4565735,1512.149,0.39210367,0.58133334
1987-06-27,13.125,49.375,18.61467,12.84082,1615.6202,0.3891055,0.576
1987-06-28,13.125,49.375,18.265127,11.877441,2080.5432,0.3745194,0.5706667
1987-06-29,13.125,49.375,21.43075,14.280792,2515.3245,0.3625398,0.5653333
1987-06-30,13.125,49.375,26.290678,14.964569,2991.388,0.34769413,0.56
1987-07-01,13.125,49.375,19.162035,17.889893,2493.0825,0.36982262,0.5693333
1987-07-02,13.125,49.375,12.601879,15.961304,1820.1064,0.39963868,0.5786667
1987-07-03,13.125,49.375,22.861755,14.345917,2370.863,0.37191498,0.588
1987-07-04,13.125,49.375,20.803812,14.539642,2090.4531,0.3578041,0.5973333
1987-07-05,13.125,49.375,25.487873,12.982391,1973.9756,0.3485446,0.6066667
1987-07-06,13.125,49.375,27.295479,10.662445,2235.27,0.3312392,0.616
1987-07-07,13.125,49.375,27.386883,10.545868,2514.9617,0.31581166,0.6253333
1987-07-08,13.125,49.375,11.759675,14.728912,1273.4155,0.35324883,0.6346667
1987-07-09,13.125,49.375,13.366817,10.553314,1429.9933,0.385943,0.644
1987-07-10,13.125,49.375,21.961018,9.44989,1805.3802,0.36343706,0.6533333
1987-07-11,13.125,49.375,26.819904,8.989563,2320.804,0.34485808,0.6626667
1987-07-12,13.125,49.375,22.371117,14.772736,2536.0513,0.33078834,0.672
1987-07-13,13.125,49.375,21.587692,13.406006,2066.1416,0.3187413,0.6813333
1987-07-14,13.125,49.375,21.35135,11.606018,2129.3054,0.306601,0.6906667
1987-07-15,13.125,49.375,23.576397,12.379395,2533.0144,0.2961133,0.7
1987-07-16,13.125,49.375,21.368643,16.871521,2632.5706,0.29065248,0.693125
1987-07-17,13.125,49.375,22.118805,16.27707,2655.8118,0.29079854,0.68625
1987-07-18,13.125,49.375,11.07933,13.814209,1765.2411,0.2994695,0.679375
1987-07-19,13.125,49.375,11.352982,12.034729,1183.4521,0.3768659,0.6725
1987-07-20,13.125,49.375,20.823668,10.749451,1704.5133,0.37256294,0.665625
1987-07-21,13.125,49.375,15.032714,11.818573,1372.9039,0.41014245,0.65875
1987-07-22,13.125,49.375,22.206936,10.667206,1963.1199,0.37921083,0.65187496
1987-07-23,13.125,49.375,22.195192,13.252045,1779.2572,0.38662112,0.645
1987-07-24,13.125,49.375,17.333538,14.131683,1888.0066,0.37634605,0.638125
1987-07-25,13.125,49.375,19.241182,12.266815,1599.6035,0.36890084,0.63124996
1987-07-26,13.125,49.375,16.405615,8.714142,1069.448,0.38758087,0.624375
1987-07-27,13.125,49.375,7.5790462,8.37619,936.116,0.39015412,0.61749995
1987-07-28,13.125,49.375,11.368577,10.419617,1128.8218,0.3999624,0.61062497
1987-07-29,13.125,49.375,8.888229,10.302887,1190.2533,0.38243294,0.60375
1987-07-30,13.125,49.375,18.513863,10.641113,1584.5208,0.37761626,0.59687495
1987-07-31,13.125,49.375,11.67004,12.112305,1270.353,0.3812466,0.59
1987-08-01,13.125,49.375,7.920393,11.240631,1121.0203,0.38463697,0.58666664
1987-08-02,13.125,49.375,6.503826,10.605103,753.3529,0.39884692,0.5833333
1987-08-03,13.125,49.375,8.844974,12.030792,1020.5156,0.39384592,0.58
1987-08-04,13.125,49.375,15.979097,9.799683,1273.4572,0.3994193,0.57666665
1987-08-05,13.125,49.375,16.346737,7.137787,1021.19806,0.39358836,0.5733333
1987-08-06,13.125,49.375,19.06083,4.38855,1022.64575,0.392259,0.57
1987-08-07,13.125,49.375,13.85947,3.8901978,1061.3824,0.380748,0.56666666
1987-08-08,13.125,49.375,20.641602,8.009033,1566.6685,0.3662522,0.5633333
1987-08-09,13.125,49.375,16.049862,8.412872,1504.117,0.3638252,0.55999994
1987-08-10,13.125,49.375,14.966479,9.326935,1153.5933,0.38165107,0.5566666
1987-08-11,13.125,49.375,16.604597,7.435425,1451.0493,0.37263125,0.5533333
1987-08-12,13.125,49.375,14.336113,7.062042,1590.7124,0.36306417,0.54999995
1987-08-13,13.125,49.375,14.728685,11.449127,1553.1779,0.37589067,0.5466666
1987-08-14,13.125,49.375,16.764374,13.257599,1977.5112,0.3825136,0.5433333
1987-08-15,13.125,49.375,14.701953,13.308533,1617.2421,0.37881404,0.53999996
1987-08-16,13.125,49.375,12.438203,11.995209,1682.4047,0.36880443,0.535625
1987-08-17,13.125,49.375,19.57236,14.23877,2430.0037,0.35522225,0.53124994
1987-08-18,13.125,49.375,11.107531,14.857178,1425.1864,0.3593708,0.52687496
1987-08-19,13.125,49.375,12.872712,15.282745,1628.9015,0.38488904,0.5225
1987-08-20,13.125,49.375,15.028753,13.837433,1880.439,0.37764332,0.518125
1987-08-21,13.125,49.375,19.446085,11.436096,2199.7288,0.360979,0.51374996
1987-08-22,13.125,49.375,21.831408,10.966949,2400.2227,0.34544107,0.509375
1987-08-23,13.125,49.375,19.919317,11.75177,2353.6294,0.3369,0.505
1987-08-24,13.125,49.375,14.347269,15.437775,2149.437,0.35434997,0.50062495
1987-08-25,13.125,49.375,10.486926,12.170593,1596.6952,0.37020904,0.49624997
1987-08-26,13.125,49.375,13.603309,10.791168,1621.789,0.38898563,0.491875
1987-08-27,13.125,49.375,17.234219,10.322327,1772.2155,0.37582856,0.48749998
1987-08-28,13.125,49.375,10.936065,11.699432,987.30896,0.38086486,0.483125
1987-08-29,13.125,49.375,1.0644381,12.548706,871.663,0.3773742,0.47875
1987-08-30,13.125,49.375,13.4398775,12.561279,1827.977,0.37539917,0.474375
1987-08-31,13.125,49.375,18.144638,10.006378,1823.3352,0.36039987,0.47
1987-09-01,13.125,49.375,19.715298,7.673828,1815.6196,0.34855098,0.46266666
1987-09-02,13.125,49.375,11.141924,13.088898,1195.6823,0.38313875,0.45533332
1987-09-03,13.125,49.375,9.684931,14.539337,1364.0704,0.38957757,0.44799998
1987-09-04,13.125,49.375,14.583094,12.256134,1713.7681,0.37468353,0.44066668
1987-09-05,13.125,49.375,10.930765,12.920563,1248.955,0.38043052,0.43333334
1987-09-06,13.125,49.375,9.875601,10.343994,1297.8518,0.39035186,0.426
1987-09-07,13.125,49.375,7.489006,10.050507,1473.4265,0.37317315,0.41866666
1987-09-08,13.125,49.375,8.552411,8.271027,990.8201,0.40777788,0.41133332
1987-09-09,13.125,49.375,12.993119,6.905304,1320.9691,0.38760236,0.40399998
1987-09-10,13.125,49.375,11.488783,7.184967,1401.1387,0.37588784,0.39666665
1987-09-11,13.125,49.375,5.7278123,11.651672,915.8181,0.38608366,0.3893333
1987-09-12,13.125,49.375,15.52814,11.936829,1986.2667,0.3804837,0.382
1987-09-13,13.125,49.375,16.659824,15.680023,2410.5552,0.36440027,0.37466666
1987-09-14,13.125,49.375,14.939915,16.67511,2520.1228,0.35235888,0.36733332
1987-09-15,13.125,49.375,11.321455,13.646698,1751.89,0.34732243,0.35999998
1987-09-16,13.125,49.375,15.810465,10.918488,1863.6532,0.34051532,0.36999997
1987-09-17,13.125,49.375,15.806542,11.276703,2076.0474,0.3340319,0.38
1987-09-18,13.125,49.375,13.459,16.012817,2148.4426,0.33850414,0.39
1987-09-19,13.125,49.375,7.241293,12.914307,1457.317,0.39480826,0.39999998
1987-09-20,13.125,49.375,11.493564,14.252777,2054.7412,0.3832365,0.41
1987-09-21,13.125,49.375,15.353656,12.242676,2007.168,0.3693454,0.42
1987-09-22,13.125,49.375,14.467842,13.172241,2168.9136,0.35784227,0.42999998
1987-09-23,13.125,49.375,13.02414,15.188446,2316.034,0.36442804,0.44
1987-09-24,13.125,49.375,11.927756,10.525024,1284.3064,0.39796782,0.45
1987-09-25,13.125,49.375,11.6140175,9.332306,1326.8894,0.3801689,0.45999998
1987-09-26,13.125,49.375,4.288485,8.787079,638.6459,0.38999355,0.47
1987-09-27,13.125,49.375,7.6275783,5.2095337,860.8966,0.39790642,0.48
1987-09-28,13.125,49.375,10.192672,1.79953,970.9801,0.38012666,0.48999998
1987-09-29,13.125,49.375,10.635947,2.2065735,889.6815,0.37388524,0.5
1987-09-30,13.125,49.375,6.533877,1.0857849,791.9158,0.36897272,0.51
1987-10-01,13.125,49.375,10.08815,1.0470886,861.8581,0.36169034,0.52066666
1987-10-02,13.125,49.375,8.23281,2.3027344,910.7805,0.3566052,0.5313333
1987-10-03,13.125,49.375,9.307,3.5358887,1107.3004,0.35184523,0.542
1987-10-04,13.125,49.375,11.513957,1.8946838,1158.2075,0.34719262,0.55266666
1987-10-05,13.125,49.375,12.617669,5.200348,1364.594,0.34246942,0.56333333
1987-10-06,13.125,49.375,11.461683,7.63797,1656.212,0.34005624,0.574
1987-10-07,13.125,49.375,10.315381,7.38443,1316.4214,0.34259182,0.58466667
1987-10-08,13.125,49.375,4.5418754,6.6557617,990.7323,0.34327516,0.5953333
1987-10-09,13.125,49.375,11.919435,5.3477783,1240.2157,0.345189,0.60599995
1987-10-10,13.125,49.375,12.61382,2.2341309,1644.5656,0.336442,0.6166666
1987-10-11,13.125,49.375,9.670361,9.794434,1569.9569,0.33047834,0.6273333
1987-10-12,13.125,49.375,5.371154,5.0519104,1199.1907,0.32843947,0.63799995
1987-10-13,13.125,49.375,9.360029,4.734741,1097.7719,0.32585874,0.6486666
1987-10-14,13.125,49.375,7.889406,4.61203,968.1222,0.3239354,0.6593333
1987-10-15,13.125,49.375,5.8630943,6.5158386,1401.8727,0.324833,0.66999996
1987-10-16,13.125,49.375,8.963772,10.382019,1917.9508,0.32234904,0.65437496
1987-10-17,13.125,49.375,1.8522507,8.729889,975.96045,0.3436261,0.63874996
1987-10-18,13.125,49.375,4.933647,4.1747437,828.96747,0.3859323,0.62312496
1987-10-19,13.125,49.375,8.731782,2.9370728,594.4121,0.3638309,0.60749996
1987-10-20,13.125,49.375,6.271904,5.3989563,755.44763,0.35683942,0.59187496
1987-10-21,13.125,49.375,5.4699745,4.5328064,664.64856,0.35307643,0.57624996
1987-10-22,13.125,49.375,3.6518598,5.8167114,563.16077,0.35123223,0.56062496
1987-10-23,13.125,49.375,3.4313514,7.007965,551.76025,0.35213664,0.54499996
1987-10-24,13.125,49.375,7.1840196,6.742401,820.5519,0.35427922,0.52937496
1987-10-25,13.125,49.375,1.9099791,4.0099487,428.93408,0.37689036,0.51374996
1987-10-26,13.125,49.375,4.8959618,3.3886414,682.8709,0.37760442,0.498125
1987-10-27,13.125,49.375,8.558581,1.7351685,733.3597,0.36601958,0.4825
1987-10-28,13.125,49.375,9.0548115,1.2041931,804.7219,0.35942373,0.466875
1987-10-29,13.125,49.375,7.35758,0.046936035,675.26807,0.35542926,0.45125
1987-10-30,13.125,49.375,8.033479,-1.0032043,678.67035,0.35152826,0.435625
1987-10-31,13.125,49.375,8.287579,-1.2800903,710.6812,0.34879106,0.42
1987-11-01,13.125,49.375,5.2941756,0.81314087,650.88324,0.3474821,0.4193333
1987-11-02,13.125,49.375,2.8355262,5.2530518,404.53302,0.37090924,0.41866666
1987-11-03,13.125,49.375,2.0391095,2.2852478,527.7527,0.37215036,0.41799998
1987-11-04,13.125,49.375,5.3669643,1.1008911,680.3593,0.3624883,0.41733333
1987-11-05,13.125,49.375,7.234194,-0.34976196,643.83936,0.35677677,0.41666666
1987-11-06,13.125,49.375,6.0949063,-0.21960449,370.31714,0.35248837,0.41599998
1987-11-07,13.125,49.375,6.7783656,-1.0776367,485.6346,0.3485551,0.41533333
1987-11-08,13.125,49.375,6.998217,-1.315918,339.01993,0.3463084,0.41466665
1987-11-09,13.125,49.375,5.836692,-0.1807251,474.41968,0.34463745,0.414
1987-11-10,13.125,49.375,3.0490546,2.6559143,407.51224,0.3455739,0.41333333
1987-11-11,13.125,49.375,1.5162119,3.5581665,335.0243,0.36450338,0.41266665
1987-11-12,13.125,49.375,3.287474,3.440155,869.361,0.36202988,0.412
1987-11-13,13.125,49.375,5.4333544,3.950714,663.2266,0.38235697,0.41133332
1987-11-14,13.125,49.375,4.274824,2.2303467,800.29517,0.37872005,0.41066667
1987-11-15,13.125,49.375,3.3763669,0.48867798,616.3087,0.3675644,0.41
1987-11-16,13.125,49.375,0.8815772,0.5031738,368.84195,0.3741092,0.40533334
1987-11-17,13.125,49.375,2.9689934,5.2650146,660.7089,0.38560203,0.40066665
1987-11-18,13.125,49.375,3.4709904,4.854248,713.14014,0.3794764,0.396
1987-11-19,13.125,49.375,1.2162329,4.641571,348.59772,0.3838226,0.39133334
1987-11-20,13.125,49.375,3.691909,2.3825378,563.2206,0.4158844,0.38666666
1987-11-21,13.125,49.375,2.1482174,1.132843,386.58716,0.40734032,0.382
1987-11-22,13.125,49.375,2.5772069,1.8767395,258.12732,0.39497846,0.37733334
1987-11-23,13.125,49.375,4.8218217,-1.0542297,472.72913,0.38567767,0.37266666
1987-11-24,13.125,49.375,2.6640549,-1.151825,269.22348,0.37937865,0.368
1987-11-25,13.125,49.375,3.501846,-1.0607605,618.0527,0.38263327,0.36333334
1987-11-26,13.125,49.375,2.7197685,-2.4312744,299.8806,0.37755573,0.35866666
1987-11-27,13.125,49.375,1.2498902,-0.8897705,177.21036,0.3743259,0.354
1987-11-28,13.125,49.375,2.2545896,-0.010803223,373.03925,0.37294275,0.34933335
1987-11-29,13.125,49.375,1.8756492,-1.0910339,374.25204,0.36940587,0.34466666
1987-11-30,13.125,49.375,2.2858322,-1.3983154,309.96954,0.36657816,0.34
1987-12-01,13.125,49.375,1.8676223,-0.6635132,364.34357,0.3637837,0.33666667
1987-12-02,13.125,49.375,2.780633,-1.5526123,430.7263,0.36051202,0.33333334
1987-12-03,13.125,49.375,2.6539743,-1.7885742,379.97095,0.3579091,0.33
1987-12-04,13.125,49.375,4.5718126,-3.3233948,349.55814,0.35649884,0.32666665
1987-12-05,13.125,49.375,4.1474886,-3.929535,280.40244,0.3553881,0.32333332
1987-12-06,13.125,49.375,2.167149,-2.4649658,197.0657,0.35423416,0.32
1987-12-07,13.125,49.375,2.5949109,-4.984436,393.07968,0.352898,0.31666666
1987-12-08,13.125,49.375,5.107197,-11.208435,356.25647,0.3565645,0.31333333
1987-12-09,13.125,49.375,4.5972033,-11.927704,283.9746,0.3553493,0.31
1987-12-10,13.125,49.375,4.349071,-13.648254,248.95544,0.35461724,0.30666667
1987-12-11,13.125,49.375,1.815864,-5.1733093,261.64633,0.3539886,0.30333334
1987-12-12,13.125,49.375,2.6081927,-4.6296387,292.50137,0.35244,0.29999998
1987-12-13,13.125,49.375,3.8798778,-6.6022034,295.47705,0.35118303,0.29666665
1987-12-14,13.125,49.375,4.4069867,-6.926117,286.87097,0.35018876,0.29333332
1987-12-15,13.125,49.375,2.2443974,-6.6797485,173.01819,0.34945992,0.29
1987-12-16,13.125,49.375,1.2249433,-3.1382751,172.28783,0.35859483,0.28437498
1987-12-17,13.125,49.375,0.8154381,2.7415466,178.49635,0.41541192,0.27875
1987-12-18,13.125,49.375,0.7002231,5.242584,185.68982,0.42941815,0.273125
1987-12-19,13.125,49.375,0.947127,4.6380005,512.03186,0.4262242,0.26749998
1987-12-20,13.125,49.375,0.39038792,4.6571655,258.90292,0.42354628,0.261875
1987-12-21,13.125,49.375,0.97619224,5.4221497,370.8524,0.41161403,0.25625
1987-12-22,13.125,49.375,0.6603075,2.5691223,343.51425,0.4061434,0.25062498
1987-12-23,13.125,49.375,2.421714,-1.31781,333.43033,0.39337528,0.24499999
1987-12-24,13.125,49.375,3.4964716,-2.7252808,239.6423,0.38485456,0.239375
1987-12-25,13.125,49.375,4.004284,-2.882843,429.88647,0.38098556,0.23374999
1987-12-26,13.125,49.375,1.1553092,0.20144653,197.47627,0.37739635,0.22812499
1987-12-27,13.125,49.375,2.8405447,3.5860596,574.58136,0.373556,0.2225
1987-12-28,13.125,49.375,1.0014082,4.463684,616.3649,0.3717195,0.21687499
1987-12-29,13.125,49.375,3.6570358,5.129669,730.8795,0.36726406,0.21124999
1987-12-30,13.125,49.375,0.9289008,3.773346,579.60315,0.365529,0.20562498
1987-12-31,13.125,49.375,2.9161003,2.5735474,349.2003,0.3639745,0.19999999
1988-01-01,13.125,49.375,2.945772,3.3023376,471.03638,0.36038372,0.20466666
1988-01-02,13.125,49.375,1.5726724,3.7981567,755.55255,0.36582184,0.20933332
1988-01-03,13.125,49.375,3.6465356,4.861511,959.219,0.37932405,0.21399999
1988-01-04,13.125,49.375,2.5330713,4.1538696,729.4692,0.37471637,0.21866666
1988-01-05,13.125,49.375,1.6378713,5.782654,643.32965,0.39423895,0.22333331
1988-01-06,13.125,49.375,4.700932,3.4917603,944.9826,0.37846193,0.22799999
1988-01-07,13.125,49.375,3.249098,1.5552063,692.04517,0.37563178,0.23266666
1988-01-08,13.125,49.375,2.714379,0.47079468,357.76926,0.37531123,0.23733331
1988-01-09,13.125,49.375,3.4130964,-3.7843018,455.0466,0.3725653,0.24199998
1988-01-10,13.125,49.375,4.9608502,-5.1535034,383.59772,0.3676451,0.24666665
1988-01-11,13.125,49.375,0.98181224,-4.6325073,301.56845,0.3653572,0.25133333
1988-01-12,13.125,49.375,4.2078557,-5.659851,293.93143,0.3642713,0.25599998
1988-01-13,13.125,49.375,5.090196,-6.696045,179.67137,0.3641618,0.26066664
1988-01-14,13.125,49.375,5.0099273,-6.990387,313.27017,0.3632725,0.26533332
1988-01-15,13.125,49.375,3.3204982,-3.7493896,260.72012,0.36389396,0.26999998
1988-01-16,13.125,49.375,4.395318,-3.5924377,395.89014,0.3688914,0.26437497
1988-01-17,13.125,49.375,3.7272794,-2.0637207,466.64682,0.37975952,0.25875
1988-01-18,13.125,49.375,3.4326591,-3.2537537,293.6597,0.38893405,0.25312498
1988-01-19,13.125,49.375,4.4534974,-3.033661,212.10864,0.3809909,0.24749999
1988-01-20,13.125,49.375,5.1205,-3.3491821,294.96344,0.37699497,0.24187498
1988-01-21,13.125,49.375,3.5643132,-3.705017,282.1879,0.37708896,0.23624998
1988-01-22,13.125,49.375,3.6210544,-0.1932373,378.78564,0.37889683,0.23062499
1988-01-23,13.125,49.375,4.151002,-0.9847107,330.82742,0.37514687,0.225
1988-01-24,13.125,49.375,1.8687557,-2.7066956,208.24425,0.37792203,0.21937498
1988-01-25,13.125,49.375,1.6345503,1.2041016,396.1803,0.4122898,0.21374999
1988-01-26,13.125,49.375,5.667984,1.7871399,629.5686,0.40558466,0.208125
1988-01-27,13.125,49.375,4.3578854,-0.8503418,581.52783,0.40379208,0.20249999
1988-01-28,13.125,49.375,2.3702588,-1.3844299,371.4229,0.39410135,0.19687499
1988-01-29,13.125,49.375,5.9873667,1.2718201,476.54996,0.3886803,0.19125
1988-01-30,13.125,49.375,3.6883116,1.4080505,537.1679,0.39150825,0.18562499
1988-01-31,13.125,49.375,3.9180846,0.45877075,387.06622,0.38629428,0.17999999
1988-02-01,13.125,49.375,5.192379,-0.8638611,597.0247,0.38013354,0.18933332
1988-02-02,13.125,49.375,5.7860727,2.5445251,719.46155,0.38079005,0.19866666
1988-02-03,13.125,49.375,3.6941514,3.1131287,615.54913,0.40243828,0.20799999
1988-02-04,13.125,49.375,7.650865,0.41641235,905.16254,0.3920103,0.21733333
1988-02-05,13.125,49.375,6.4398212,0.45916748,872.55334,0.3816929,0.22666666
1988-02-06,13.125,49.375,3.5034618,3.1756592,737.71985,0.38852838,0.23599999
1988-02-07,13.125,49.375,1.8913723,0.951355,228.19337,0.40284434,0.24533333
1988-02-08,13.125,49.375,3.7837634,-0.040802002,356.16135,0.3953456,0.25466666
1988-02-09,13.125,49.375,6.285261,-0.62283325,574.1875,0.3914747,0.264
1988-02-10,13.125,49.375,7.077111,0.52978516,579.1467,0.40329248,0.2733333
1988-02-11,13.125,49.375,5.510491,-0.32461548,509.55673,0.39252716,0.28266665
1988-02-12,13.125,49.375,5.7071557,-1.2871399,582.475,0.38760367,0.292
1988-02-13,13.125,49.375,5.125504,-2.1106262,544.90967,0.38651034,0.30133334
1988-02-14,13.125,49.375,9.560921,-4.5930786,594.59485,0.3796872,0.31066665
1988-02-15,13.125,49.375,8.857025,-2.2583618,592.52344,0.37447673,0.32
1988-02-16,13.125,49.375,9.522549,-2.9855042,595.9321,0.37018332,0.3246154
1988-02-17,13.125,49.375,7.7484827,-1.3981934,539.4208,0.36771908,0.32923076
1988-02-18,13.125,49.375,4.9102697,0.2333374,566.85126,0.364854,0.33384615
1988-02-19,13.125,49.375,7.2115765,0.58221436,504.4517,0.37223133,0.33846152
1988-02-20,13.125,49.375,7.6257677,-4.7125854,350.34598,0.3763972,0.3430769
1988-02-21,13.125,49.375,10.661048,-5.89624,530.99097,0.3698818,0.3476923
1988-02-22,13.125,49.375,8.3447275,0.23568726,638.83307,0.3706213,0.35230768
1988-02-23,13.125,49.375,3.5236733,-0.8026123,327.0675,0.37121612,0.35692307
1988-02-24,13.125,49.375,7.8863983,-1.8685303,394.71457,0.37185144,0.36153847
1988-02-25,13.125,49.375,4.8180323,-2.4039917,333.16348,0.36823165,0.36615384
1988-02-26,13.125,49.375,7.174778,-4.561493,353.4467,0.3642035,0.37076923
1988-02-27,13.125,49.375,2.386975,-2.3322144,208.55176,0.36153787,0.3753846
1988-02-28,13.125,49.375,3.922782,-1.8979187,257.54657,0.35833886,0.38
1988-02-29,13.125,49.375,8.856568,-3.0160522,400.4866,0.35623825,0.3675
1988-03-01,13.125,49.375,8.0298815,-3.6334229,329.99185,0.35489026,0.355
1988-03-02,13.125,49.375,8.164285,-5.547455,365.5435,0.35363027,0.3425
1988-03-03,13.125,49.375,7.470655,-5.569977,420.2752,0.3520327,0.32999998
1988-03-04,13.125,49.375,11.260661,-4.7999573,539.3427,0.35406512,0.3175
1988-03-05,13.125,49.375,8.366527,-3.2610474,486.40765,0.3642487,0.305
1988-03-06,13.125,49.375,8.839567,-6.6135254,432.07565,0.36354417,0.2925
1988-03-07,13.125,49.375,9.016937,-0.69732666,307.30374,0.3714797,0.28
1988-03-08,13.125,49.375,10.279061,-3.3056335,425.7101,0.37004873,0.26749998
1988-03-09,13.125,49.375,8.863568,-7.0145264,454.04834,0.36164623,0.255
