,longitude,latitude,ssrd,t2mmin,e,tp,vpd,sSWC,FPAR
1989-07-30,11.625,50.875,18.487103,13.592133,-2.884952,1.3507421,2394.694,0.27830175,0.485625
1989-07-31,11.625,50.875,16.936363,10.517944,-2.2912636,0.7166269,1622.9681,0.2750368,0.48
1989-08-01,11.625,50.875,18.596035,9.543854,-2.2450132,0.861619,1327.7542,0.2708443,0.484
1989-08-02,11.625,50.875,15.85987,9.73761,-1.9169157,1.4037563,1277.5958,0.2670448,0.48799998
1989-08-03,11.625,50.875,5.81729,10.288696,-1.4078856,1.825696,1260.0553,0.27356854,0.49199998
1989-08-04,11.625,50.875,12.152309,10.19812,-2.1938484,1.7466841,1550.9856,0.28817064,0.496
1989-08-05,11.625,50.875,22.510035,9.429291,-2.4657948,0.010866763,1947.3391,0.2729613,0.49999997
1989-08-06,11.625,50.875,23.178623,10.572876,-2.6028101,0.8079507,2296.9326,0.25339913,0.50399995
1989-08-07,11.625,50.875,14.683887,16.301636,-2.4408479,12.257441,2066.7554,0.3190424,0.50799996
1989-08-08,11.625,50.875,13.787645,15.86969,-1.9772509,3.576469,1895.4701,0.3346066,0.51199996
1989-08-09,11.625,50.875,16.088455,13.76059,-2.1959,2.1019468,1854.8926,0.33857727,0.516
1989-08-10,11.625,50.875,19.378183,12.40506,-2.50436,0.029914856,2511.3499,0.30641258,0.52
1989-08-11,11.625,50.875,19.377674,14.692993,-2.764401,0.5682266,2553.8223,0.28750437,0.524
1989-08-12,11.625,50.875,14.659459,15.618103,-2.335387,0.99252284,2201.2156,0.27974838,0.528
1989-08-13,11.625,50.875,15.573003,13.681763,-2.0735939,0.20286022,2430.5205,0.2695611,0.53199995
1989-08-14,11.625,50.875,20.174906,14.943268,-2.5625877,0.0,2819.5308,0.25290602,0.53599995
1989-08-15,11.625,50.875,20.061447,13.368286,-2.5110216,0.0006818973,3342.1643,0.2336095,0.53999996
1989-08-16,11.625,50.875,20.908087,17.03955,-2.6143374,0.0,3911.2405,0.21582404,0.53874993
1989-08-17,11.625,50.875,10.096959,15.334106,-1.1628029,1.1560107,2255.7642,0.20794106,0.53749996
1989-08-18,11.625,50.875,17.352024,13.584778,-1.8299192,0.3819834,2306.2068,0.20162918,0.53625
1989-08-19,11.625,50.875,18.174341,11.000092,-1.5577395,0.00045459816,2740.7522,0.19214825,0.53499997
1989-08-20,11.625,50.875,20.80311,13.433441,-1.6287808,0.0,3117.229,0.18184069,0.53374994
1989-08-21,11.625,50.875,20.777487,15.364746,-1.702391,0.16581765,3620.2031,0.17306101,0.53249997
1989-08-22,11.625,50.875,16.24017,17.64679,-1.6906166,3.8324442,2675.2559,0.1812616,0.53125
1989-08-23,11.625,50.875,17.445688,12.3776245,-1.2857859,0.051149476,2104.4436,0.1938723,0.53
1989-08-24,11.625,50.875,19.385443,10.496918,-1.3319081,0.0,2398.0535,0.18948624,0.52874994
1989-08-25,11.625,50.875,7.633378,10.599487,-1.1556798,2.1985838,1536.269,0.1934066,0.5275
1989-08-26,11.625,50.875,12.071742,6.8918457,-1.058001,0.10815867,1354.822,0.20220384,0.52625
1989-08-27,11.625,50.875,11.375402,11.266754,-1.5740442,2.6006289,1573.2972,0.21164821,0.525
1989-08-28,11.625,50.875,2.5018997,9.415527,-2.1724565,9.469037,737.91016,0.25313258,0.52374995
1989-08-29,11.625,50.875,9.197029,9.633606,-1.8527822,1.4020494,1350.0166,0.29873213,0.5225
1989-08-30,11.625,50.875,12.978466,7.5654907,-1.218481,0.044920903,1585.5216,0.27672717,0.52125
1989-08-31,11.625,50.875,19.892885,5.121277,-1.7347159,0.0,1864.8143,0.25845534,0.52
1989-09-01,11.625,50.875,15.601806,7.128296,-1.4735887,0.114641264,1992.9175,0.24364755,0.52
1989-09-02,11.625,50.875,7.0766025,10.8078,-1.0434673,1.007444,1357.544,0.241004,0.52
1989-09-03,11.625,50.875,5.55578,9.648071,-0.78795123,0.8522372,1035.03,0.24402209,0.52
1989-09-04,11.625,50.875,11.478864,8.931641,-1.2435434,0.3050645,1522.0978,0.2425498,0.52
1989-09-05,11.625,50.875,12.100278,8.23291,-1.0780646,0.19750981,1437.0966,0.23838131,0.52
1989-09-06,11.625,50.875,13.275333,6.044159,-1.1109982,0.0,1689.6918,0.23319313,0.52
1989-09-07,11.625,50.875,11.933673,8.496796,-1.0848033,0.0,1918.8602,0.22598352,0.52
1989-09-08,11.625,50.875,17.404991,8.791321,-1.4481394,0.0,2074.9192,0.21683337,0.52
1989-09-09,11.625,50.875,14.632687,11.368256,-1.2065057,0.0,2177.161,0.20828775,0.52
1989-09-10,11.625,50.875,11.191187,10.6085205,-0.98260486,0.23463921,1822.855,0.20448615,0.52
1989-09-11,11.625,50.875,10.841882,12.386078,-1.2547325,1.1673152,1629.8723,0.20929006,0.52
1989-09-12,11.625,50.875,8.833382,10.771454,-0.88148093,0.09640383,1617.8022,0.2109906,0.52
1989-09-13,11.625,50.875,10.367126,9.417389,-1.1536732,6.4981136,1473.7933,0.23442619,0.52
1989-09-14,11.625,50.875,11.029231,12.182465,-1.3402908,1.5028784,1620.362,0.2666564,0.52
1989-09-15,11.625,50.875,2.162844,11.779938,-1.2224964,12.249812,685.70044,0.3432474,0.52
1989-09-16,11.625,50.875,5.4840317,14.417603,-1.362565,2.021253,1359.8671,0.349919,0.52
1989-09-17,11.625,50.875,13.655469,15.005096,-1.6407843,0.00022119416,2207.3792,0.31419665,0.52
1989-09-18,11.625,50.875,15.623196,13.683685,-1.8550848,0.0,2648.4292,0.290309,0.52
1989-09-19,11.625,50.875,14.94256,15.601898,-1.9070454,0.20613779,2860.9336,0.27279916,0.52
1989-09-20,11.625,50.875,7.2111983,14.730743,-1.13083,0.3063972,1833.6306,0.2665945,0.52
1989-09-21,11.625,50.875,13.388129,12.862946,-1.3665121,0.0,2216.12,0.25942007,0.52
1989-09-22,11.625,50.875,13.74735,12.358795,-1.3466213,0.0,2196.3557,0.25342906,0.52
1989-09-23,11.625,50.875,11.415278,13.49472,-1.2595855,0.9599406,1677.9866,0.25194532,0.52
1989-09-24,11.625,50.875,3.8876486,14.344299,-0.93174833,3.6161418,1040.5376,0.2706179,0.52
1989-09-25,11.625,50.875,6.075133,12.225342,-1.0947373,4.920982,1005.86664,0.30492494,0.52
1989-09-26,11.625,50.875,6.3336797,9.965912,-1.0492358,5.234249,1277.7294,0.3096907,0.52
1989-09-27,11.625,50.875,9.920419,7.4401245,-1.5857812,5.4051886,652.6019,0.35845807,0.52
1989-09-28,11.625,50.875,2.264737,7.393463,-0.58896416,0.3408117,965.7832,0.33558524,0.52
1989-09-29,11.625,50.875,5.446787,7.337097,-0.845107,0.39041066,1106.3235,0.3206957,0.52
1989-09-30,11.625,50.875,5.3129034,7.980896,-0.7406085,1.9343109,882.44745,0.31431532,0.52
1989-10-01,11.625,50.875,5.582169,11.148743,-1.4372765,3.5753872,887.82837,0.33444148,0.516
1989-10-02,11.625,50.875,5.1616416,10.208618,-1.1108449,0.48709112,1221.2308,0.32831794,0.51199996
1989-10-03,11.625,50.875,9.934996,1.8705444,-1.8180226,2.5387003,1122.214,0.3319746,0.50799996
1989-10-04,11.625,50.875,12.540977,-0.22784424,-0.99906564,0.0,1105.8566,0.31815535,0.504
1989-10-05,11.625,50.875,12.949532,0.33172607,-1.1166027,0.0,1343.6747,0.30598757,0.49999997
1989-10-06,11.625,50.875,6.500648,5.3110046,-0.894088,1.371316,1038.8425,0.30149442,0.496
1989-10-07,11.625,50.875,6.3795958,7.3888245,-1.9159871,11.456607,805.09576,0.36783743,0.49199998
1989-10-08,11.625,50.875,7.7413845,6.6164856,-1.2602062,3.3460984,544.4662,0.3768322,0.48799998
1989-10-09,11.625,50.875,3.913403,6.589325,-0.6573395,6.215707,404.25977,0.37497675,0.48399997
1989-10-10,11.625,50.875,6.205103,6.280365,-1.1877131,1.5237976,744.5466,0.3711524,0.48
1989-10-11,11.625,50.875,3.130531,6.0173645,-1.0498564,1.5992776,881.9498,0.36030766,0.47599998
1989-10-12,11.625,50.875,5.1100726,6.918335,-0.89915353,0.31195304,1013.3089,0.35064307,0.47199997
1989-10-13,11.625,50.875,6.3932104,11.073669,-1.0137666,0.057654098,1361.0006,0.3406148,0.46799996
1989-10-14,11.625,50.875,5.5189514,6.535553,-1.1769836,1.0881728,1147.6313,0.3367585,0.464
1989-10-15,11.625,50.875,7.7799096,4.98172,-1.0433058,0.59646434,1021.0103,0.33308107,0.45999998
1989-10-16,11.625,50.875,9.138391,4.861603,-0.9429292,0.0017801194,1060.5571,0.32691628,0.45999998
1989-10-17,11.625,50.875,10.24928,4.3398743,-0.96248406,0.0,1251.1755,0.31957665,0.45999998
1989-10-18,11.625,50.875,10.090806,2.4206543,-0.8351532,0.0,1196.7333,0.31406978,0.45999998
1989-10-19,11.625,50.875,8.169963,4.7272644,-0.66103846,0.0,1180.0673,0.3097433,0.45999998
1989-10-20,11.625,50.875,7.9980903,9.004944,-0.94345504,0.0020273149,1182.4805,0.30649346,0.45999998
1989-10-21,11.625,50.875,6.770177,9.936249,-0.9639195,0.040842466,1649.7122,0.3030578,0.45999998
1989-10-22,11.625,50.875,9.357315,13.0278015,-1.2423639,0.0,2084.4006,0.2963101,0.45999998
1989-10-23,11.625,50.875,9.009074,12.104614,-1.1685054,0.0,2005.6084,0.289397,0.45999998
1989-10-24,11.625,50.875,7.165628,11.933136,-0.8640967,0.042865876,1708.342,0.28481004,0.45999998
1989-10-25,11.625,50.875,7.857591,10.984985,-0.781335,0.03525491,1462.0669,0.28158668,0.45999998
1989-10-26,11.625,50.875,7.602905,11.730591,-0.77200717,0.19239825,1612.4075,0.27921483,0.45999998
1989-10-27,11.625,50.875,6.232631,10.653564,-0.53841126,0.021806072,1304.0353,0.27752727,0.45999998
1989-10-28,11.625,50.875,8.568608,9.441742,-0.94017917,0.10907543,1720.8965,0.2745088,0.45999998
1989-10-29,11.625,50.875,4.1315284,10.327789,-0.7259223,0.40164852,1223.6395,0.2729965,0.45999998
1989-10-30,11.625,50.875,2.173911,9.023743,-1.7356944,8.138842,1084.431,0.33757347,0.45999998
1989-10-31,11.625,50.875,2.372662,8.523987,-0.6512217,5.4176025,995.87573,0.35150278,0.45999998
1989-11-01,11.625,50.875,3.6884494,10.428345,-0.80441594,12.895948,931.6637,0.38124904,0.45599997
1989-11-02,11.625,50.875,5.581672,9.342865,-0.89013445,7.497013,1084.4163,0.401168,0.452
1989-11-03,11.625,50.875,3.2922912,9.370514,-0.72153544,5.6566706,748.4741,0.38998058,0.44799998
1989-11-04,11.625,50.875,2.4463074,6.0052795,-0.6221593,2.4974418,564.2969,0.3977313,0.44399998
1989-11-05,11.625,50.875,4.8805785,3.5278015,-0.93811,0.5182264,955.51807,0.37913746,0.43999997
1989-11-06,11.625,50.875,2.1493866,2.6784973,-0.40099195,7.17405,503.24902,0.38158837,0.436
1989-11-07,11.625,50.875,1.5670125,2.7887573,-0.83510137,12.768846,367.016,0.4217473,0.43199998
1989-11-08,11.625,50.875,5.962651,0.81918335,-0.73962045,0.38955826,699.1722,0.39301684,0.42799997
1989-11-09,11.625,50.875,4.927599,2.1330566,-0.91727746,0.70146173,926.8633,0.38490972,0.42399997
1989-11-10,11.625,50.875,6.672581,0.7150879,-0.52432215,0.0,747.0739,0.37282583,0.42
1989-11-11,11.625,50.875,6.2482185,1.7739868,-0.62259203,0.00083550735,964.5115,0.36430404,0.41599998
1989-11-12,11.625,50.875,6.240936,-0.6387329,-0.42209888,0.0,847.76495,0.35813493,0.41199997
1989-11-13,11.625,50.875,6.277757,-1.9263611,-0.37472892,0.0,608.18756,0.3533192,0.40799996
1989-11-14,11.625,50.875,6.037403,-2.674286,-0.2570965,0.00065390026,539.4396,0.35011637,0.40399998
1989-11-15,11.625,50.875,2.5368059,1.7442017,-0.31065747,0.47789532,677.4682,0.34826973,0.39999998
1989-11-16,11.625,50.875,2.6543012,-0.6856384,-0.39229876,0.13897745,514.883,0.34763476,0.39999998
1989-11-17,11.625,50.875,5.675528,-2.5789795,-0.49642563,0.002034229,653.3906,0.34309062,0.39999998
1989-11-18,11.625,50.875,5.8382235,-4.0987854,-0.34729362,0.0,636.7351,0.33971825,0.39999998
1989-11-19,11.625,50.875,5.6391964,-4.5895386,-0.22218171,0.0,618.1516,0.33739597,0.39999998
1989-11-20,11.625,50.875,5.520972,-3.8411255,-0.10596158,0.0,592.78357,0.3353882,0.39999998
1989-11-21,11.625,50.875,5.265986,-4.328186,-0.06618506,0.002143308,388.35107,0.33411708,0.39999998
1989-11-22,11.625,50.875,1.5820997,-2.2282104,-0.17621121,8.802253,218.32669,0.36006945,0.39999998
1989-11-23,11.625,50.875,5.05948,-4.283844,-0.51562893,0.32748064,390.2581,0.35531205,0.39999998
1989-11-24,11.625,50.875,1.8546134,-3.0698242,-0.40533558,2.5963326,454.28934,0.36253247,0.39999998
1989-11-25,11.625,50.875,3.6984217,-6.31073,-0.4809308,0.76670164,347.29852,0.36177886,0.39999998
1989-11-26,11.625,50.875,1.313384,-5.1745605,-0.5288265,5.3772097,446.30203,0.3534861,0.39999998
1989-11-27,11.625,50.875,1.0751698,1.9530334,-0.2645329,2.7493205,342.09753,0.38106206,0.39999998
1989-11-28,11.625,50.875,4.0535636,-2.703247,-0.4374126,1.3229045,586.0187,0.38537782,0.39999998
1989-11-29,11.625,50.875,4.792088,-4.9186096,-0.30037028,0.0,534.14795,0.36867833,0.39999998
1989-11-30,11.625,50.875,4.771624,-6.936676,-0.16947433,0.0,393.00003,0.3609784,0.39999998
1989-12-01,11.625,50.875,4.595549,-7.656189,-0.18276905,0.0,418.2848,0.35672197,0.39599997
1989-12-02,11.625,50.875,4.4593415,-6.1425476,-0.1262629,0.0,578.7023,0.35316557,0.392
1989-12-03,11.625,50.875,4.364085,-5.0328064,-0.06672697,0.0,576.21655,0.3505424,0.38799998
1989-12-04,11.625,50.875,4.093882,-4.7690735,-0.07905206,0.1499728,341.48706,0.34855166,0.38399997
1989-12-05,11.625,50.875,1.4130487,0.19885254,-0.0075153625,0.71701735,275.64554,0.34909326,0.38
1989-12-06,11.625,50.875,0.68200743,1.0361328,-0.11657852,0.5754781,285.93723,0.34981638,0.376
1989-12-07,11.625,50.875,2.6812427,-3.427185,-0.4732994,1.472503,590.0117,0.35718605,0.37199998
1989-12-08,11.625,50.875,2.3319087,-3.8756714,-0.14575385,0.14534193,165.71542,0.35288185,0.368
1989-12-09,11.625,50.875,0.97412044,-2.6069336,-0.012284585,2.4930258,128.24573,0.360782,0.364
1989-12-10,11.625,50.875,3.3048947,-4.801697,-0.31727844,0.24969806,324.3491,0.3583178,0.35999998
1989-12-11,11.625,50.875,2.7451591,-4.82605,-0.2443579,0.19577561,414.87726,0.35251117,0.356
1989-12-12,11.625,50.875,2.6398864,-1.5574951,-0.23061697,1.8162687,446.23242,0.3514473,0.352
1989-12-13,11.625,50.875,1.8349503,2.3307495,-0.78795373,4.9107056,445.30588,0.37536028,0.348
1989-12-14,11.625,50.875,1.5541787,7.7316895,-1.5488417,5.0664625,1068.6748,0.39377382,0.344
1989-12-15,11.625,50.875,1.6345693,7.431549,-1.500099,10.614816,979.229,0.41394165,0.34
1989-12-16,11.625,50.875,1.3728386,7.6134033,-0.60149956,8.68456,872.48505,0.4187784,0.34125
1989-12-17,11.625,50.875,2.1221445,10.13208,-1.3000212,3.7610326,1029.6572,0.4094266,0.3425
1989-12-18,11.625,50.875,2.5235717,9.029419,-0.6334345,0.15893812,1191.0381,0.3905968,0.34375
1989-12-19,11.625,50.875,2.8668149,4.824524,-0.8063231,1.6739885,1127.1326,0.38214266,0.345
1989-12-20,11.625,50.875,0.7505136,4.556244,-1.3409342,6.461952,500.04767,0.39853907,0.34625
1989-12-21,11.625,50.875,3.352698,10.041962,-1.2639103,1.1115427,1313.5245,0.3942258,0.3475
1989-12-22,11.625,50.875,1.2587059,6.964752,-1.098063,9.574704,796.24036,0.40450382,0.34875
1989-12-23,11.625,50.875,2.896557,3.982605,-1.0342523,1.6965445,779.1555,0.40522325,0.35
1989-12-24,11.625,50.875,1.1929011,3.3310547,-0.49244687,2.6043553,530.7127,0.40047887,0.35125
1989-12-25,11.625,50.875,3.8614872,1.3417664,-0.70843434,0.0,923.6069,0.38842857,0.3525
1989-12-26,11.625,50.875,3.7746098,-2.0350647,-0.18464181,0.0,520.89526,0.37931463,0.35375
1989-12-27,11.625,50.875,3.9282002,-3.6538086,-0.22107784,0.0,480.64658,0.3746014,0.355
1989-12-28,11.625,50.875,2.9066703,-3.919403,-0.09158156,0.0015899162,308.67532,0.37127,0.35625
1989-12-29,11.625,50.875,2.299658,-4.6049805,-0.105239116,0.02654188,264.4586,0.36889258,0.3575
1989-12-30,11.625,50.875,3.7389882,-4.8085938,-0.116534084,0.0030472232,228.22812,0.36653695,0.35875
1989-12-31,11.625,50.875,3.0244334,-4.1690063,-0.13468903,0.00733097,279.49158,0.36475882,0.35999998
1990-01-01,11.625,50.875,2.1484096,-2.2341309,-0.109329,0.19142452,254.72493,0.36335564,0.35066664
1990-01-02,11.625,50.875,1.2326567,-2.8243408,-0.03181458,0.5986674,281.54913,0.36166698,0.34133333
1990-01-03,11.625,50.875,1.9273164,-3.85318,-0.14360319,0.23082775,391.31586,0.359802,0.332
1990-01-04,11.625,50.875,4.164413,-4.765991,-0.1843205,0.0,456.87485,0.35927463,0.32266665
1990-01-05,11.625,50.875,2.1901996,-4.083618,-0.055475555,1.0667427,314.3178,0.3583878,0.31333333
1990-01-06,11.625,50.875,3.9537685,-4.532593,-0.055832572,0.0,361.71225,0.3577261,0.304
1990-01-07,11.625,50.875,4.324745,-5.560669,-0.11190825,0.0,359.00568,0.35668787,0.29466665
1990-01-08,11.625,50.875,4.082259,-6.176941,-0.08897655,0.16456069,315.3577,0.35613775,0.28533334
1990-01-09,11.625,50.875,1.1949228,-1.2155151,-0.04521411,0.27453086,334.03555,0.35802627,0.276
1990-01-10,11.625,50.875,1.5467842,0.6068115,-0.15890492,0.22811243,436.2759,0.35932332,0.26666665
1990-01-11,11.625,50.875,2.0933118,0.565155,-0.2706353,0.03523903,489.7985,0.35672638,0.25733334
1990-01-12,11.625,50.875,2.4337087,-1.3093872,-0.1449658,0.010924775,501.89804,0.35394108,0.248
1990-01-13,11.625,50.875,4.2634087,-2.2680054,-0.17495918,0.05114001,433.33875,0.35231397,0.23866667
1990-01-14,11.625,50.875,1.500062,-0.91412354,-0.053565998,0.391263,395.1043,0.3527581,0.22933333
1990-01-15,11.625,50.875,2.0345438,-0.41967773,-0.3420163,0.39636147,493.89532,0.35214588,0.22
1990-01-16,11.625,50.875,0.9477013,4.336487,-0.16010584,0.13525748,672.08545,0.35205665,0.22125
1990-01-17,11.625,50.875,1.2538269,2.9813843,-0.41297552,0.31626916,876.8011,0.35167748,0.2225
1990-01-18,11.625,50.875,4.806639,1.1048584,-0.49063694,0.0073119225,640.81824,0.35027078,0.22375
1990-01-19,11.625,50.875,3.222019,2.4060059,-0.40122357,0.11354631,661.1776,0.3471641,0.225
1990-01-20,11.625,50.875,1.6255879,2.6135254,-0.43301398,0.59649336,610.6753,0.34707326,0.22625
1990-01-21,11.625,50.875,0.9790416,4.562378,-0.1741571,0.04382608,792.41614,0.3458726,0.22749999
1990-01-22,11.625,50.875,4.433007,4.4323425,-0.3615443,0.18538505,770.29456,0.34426266,0.22874999
1990-01-23,11.625,50.875,4.2679763,2.3590088,-0.59636444,0.2820493,886.6972,0.34348598,0.22999999
1990-01-24,11.625,50.875,3.959133,1.6564026,-2.091167,9.030024,845.32214,0.387039,0.23125
1990-01-25,11.625,50.875,1.8333286,1.7722168,-1.3463385,3.6313221,630.31775,0.38541466,0.2325
1990-01-26,11.625,50.875,4.7092347,2.5090332,-0.8788908,0.7901559,811.28094,0.37894762,0.23375
1990-01-27,11.625,50.875,5.0101075,2.4846802,-0.7132751,0.7176937,838.2509,0.37264222,0.235
1990-01-28,11.625,50.875,2.7093787,3.691101,-0.7756078,0.18027984,997.6676,0.36601815,0.23625
1990-01-29,11.625,50.875,5.2542624,1.36203,-0.4881689,0.0017001661,859.3141,0.36012185,0.2375
1990-01-30,11.625,50.875,4.886263,1.3902893,-0.50700504,0.00063756225,747.1129,0.35634392,0.23875
1990-01-31,11.625,50.875,4.483502,5.2294006,-0.61603993,0.0,1018.32495,0.35290813,0.24
1990-02-01,11.625,50.875,4.4059925,4.8568726,-0.51974857,0.0,1003.9817,0.34971285,0.25
1990-02-02,11.625,50.875,2.5204988,3.9485474,-0.6761651,1.0488299,782.2261,0.35151485,0.26
1990-02-03,11.625,50.875,5.185866,3.2089233,-1.0194464,1.2261556,923.398,0.3539123,0.26999998
1990-02-04,11.625,50.875,6.866545,3.4900818,-1.1036634,0.61278886,960.0877,0.35617936,0.28
1990-02-05,11.625,50.875,7.4092293,1.5828857,-0.71906143,0.0,1037.5621,0.34942645,0.29
1990-02-06,11.625,50.875,7.548855,-1.5003052,-0.50769603,0.0,977.9263,0.34520885,0.29999998
1990-02-07,11.625,50.875,6.838472,2.8815613,-0.77669334,0.0,1131.1031,0.34133533,0.31
1990-02-08,11.625,50.875,3.478766,4.072235,-1.0010164,0.37402594,1333.5154,0.33751243,0.32
1990-02-09,11.625,50.875,5.5299916,1.9352417,-0.6703373,0.11203627,802.4058,0.33637583,0.32999998
1990-02-10,11.625,50.875,7.8926196,-0.16751099,-0.99101675,2.1583216,810.5879,0.3360191,0.33999997
1990-02-11,11.625,50.875,5.9643035,1.3903809,-1.5494581,6.3354454,718.92365,0.3827427,0.35
1990-02-12,11.625,50.875,6.26776,0.70422363,-0.7198034,1.0976654,660.09436,0.3719236,0.35999998
1990-02-13,11.625,50.875,6.3268366,0.5861511,-0.70796937,1.8077427,603.1621,0.3647691,0.36999997
1990-02-14,11.625,50.875,6.623342,1.167511,-1.4329875,7.7209554,738.47296,0.39080054,0.38
1990-02-15,11.625,50.875,2.4920337,0.32937622,-0.5817333,10.066862,213.78712,0.40165737,0.39
1990-02-16,11.625,50.875,6.001273,0.39328003,-1.089805,0.56162095,651.77405,0.38820103,0.39
1990-02-17,11.625,50.875,9.414758,-1.999176,-0.706291,0.0,687.08636,0.37823272,0.39
1990-02-18,11.625,50.875,6.18339,4.7088013,-0.685305,0.4101003,889.56604,0.3770784,0.39
1990-02-19,11.625,50.875,9.216419,6.5186462,-0.94544387,0.0010796216,1180.4031,0.36862102,0.39
1990-02-20,11.625,50.875,9.048243,8.440369,-0.8950477,0.0,1375.6924,0.36190125,0.39
1990-02-21,11.625,50.875,9.817943,5.378845,-1.1154597,0.004535093,1389.7284,0.3567334,0.39
1990-02-22,11.625,50.875,10.188527,2.0307617,-0.876277,0.0,1127.5493,0.35270473,0.39
1990-02-23,11.625,50.875,10.484839,1.0974731,-0.9952298,0.0,1287.6895,0.34912962,0.39
1990-02-24,11.625,50.875,10.340894,4.7133484,-0.9936189,0.0,1283.677,0.3453906,0.39
1990-02-25,11.625,50.875,9.74353,8.992645,-1.3324906,0.08227603,1464.143,0.3406546,0.39
1990-02-26,11.625,50.875,3.263747,3.500061,-1.9806232,6.16537,1007.4197,0.35854584,0.39
1990-02-27,11.625,50.875,5.6343775,1.3886719,-2.2105587,6.405682,529.21735,0.38676187,0.39
1990-02-28,11.625,50.875,8.439135,2.3634033,-1.9283757,7.5093246,755.44006,0.3885365,0.39
1990-03-01,11.625,50.875,9.111095,1.8286743,-2.2290087,4.5221515,663.0241,0.40310022,0.39
1990-03-02,11.625,50.875,9.127996,-0.6272278,-1.1965566,1.3568645,612.038,0.3849712,0.39
1990-03-03,11.625,50.875,8.264518,-0.6451111,-1.0197625,3.7852066,517.79156,0.38259327,0.39
1990-03-04,11.625,50.875,6.870842,3.1435242,-0.8921853,0.24571662,732.4367,0.38283214,0.39
1990-03-05,11.625,50.875,7.391101,3.655304,-0.8251653,0.07803114,759.62665,0.38882783,0.39
1990-03-06,11.625,50.875,6.455459,5.393585,-1.03234,1.1948338,903.2381,0.3987747,0.39
1990-03-07,11.625,50.875,2.8407083,6.8305054,-0.70025337,0.45879444,911.9046,0.40240723,0.39
1990-03-08,11.625,50.875,10.9221945,5.9447937,-1.1619823,0.025921216,1093.7295,0.38968042,0.39
1990-03-09,11.625,50.875,9.38309,3.9100952,-1.4815987,0.8271494,1022.57196,0.3797086,0.39
1990-03-10,11.625,50.875,2.362832,3.9681702,-1.1099201,3.6693478,503.27167,0.3868495,0.39
1990-03-11,11.625,50.875,12.17827,9.131897,-1.6422007,0.01024315,1499.8756,0.38158697,0.39
1990-03-12,11.625,50.875,10.541121,4.162964,-1.3155488,0.014742607,1184.6426,0.3693267,0.39
1990-03-13,11.625,50.875,11.291449,-0.02319336,-0.9919094,0.0010243852,829.08765,0.36286005,0.39
