,longitude,latitude,ssrd,t2mmin,vpd,FPAR
1983-01-14,11.625,50.875,3.76794,0.37002563,547.1168,0.23533332
1983-01-15,11.625,50.875,2.604435,1.9148865,518.0329,0.22999999
1983-01-16,11.625,50.875,2.9224825,3.5894775,582.91394,0.22937499
1983-01-17,11.625,50.875,0.76164824,6.518097,680.6106,0.22874999
1983-01-18,11.625,50.875,3.2109098,0.5909424,730.4613,0.22812499
1983-01-19,11.625,50.875,3.615473,-0.18884277,461.76767,0.22749999
1983-01-20,11.625,50.875,4.6084137,-1.5173645,450.93375,0.22687499
1983-01-21,11.625,50.875,1.4243973,0.75616455,502.5277,0.22625
1983-01-22,11.625,50.875,2.3372033,3.4143677,595.76654,0.225625
1983-01-23,11.625,50.875,3.255495,-1.7723389,527.8797,0.225
1983-01-24,11.625,50.875,5.4311705,-2.3860474,392.96127,0.224375
1983-01-25,11.625,50.875,2.6671991,-1.0332642,536.7464,0.22375
1983-01-26,11.625,50.875,3.5806952,3.4301147,465.37424,0.223125
1983-01-27,11.625,50.875,4.3773537,7.6934814,997.9908,0.2225
1983-01-28,11.625,50.875,2.0874038,7.1777954,769.3899,0.221875
1983-01-29,11.625,50.875,1.7014179,6.048523,871.2528,0.22125
1983-01-30,11.625,50.875,2.4666045,0.36361694,643.86414,0.220625
1983-01-31,11.625,50.875,5.484074,0.14993286,552.50195,0.22
1983-02-01,11.625,50.875,2.5987685,1.7332764,729.6527,0.22333333
1983-02-02,11.625,50.875,4.233512,-0.2331543,542.8028,0.22666666
1983-02-03,11.625,50.875,3.9708085,-2.254181,382.65088,0.22999999
1983-02-04,11.625,50.875,5.466108,-3.0115662,410.70898,0.23333333
1983-02-05,11.625,50.875,2.3034382,-3.276062,360.66757,0.23666666
1983-02-06,11.625,50.875,4.8001666,-1.0765381,344.07516,0.24
1983-02-07,11.625,50.875,2.915801,-1.7855225,188.61777,0.24333332
1983-02-08,11.625,50.875,3.7543485,-2.1567078,308.221,0.24666665
1983-02-09,11.625,50.875,4.6485868,-3.7910156,334.7198,0.24999999
1983-02-10,11.625,50.875,3.1596153,-6.5046387,199.88864,0.25333333
1983-02-11,11.625,50.875,4.109014,-5.0936584,193.06873,0.25666666
1983-02-12,11.625,50.875,3.1955101,-3.8403015,168.09097,0.26
1983-02-13,11.625,50.875,4.21622,-6.2421265,209.59819,0.26333332
1983-02-14,11.625,50.875,3.7487595,-8.386566,195.99379,0.26666665
1983-02-15,11.625,50.875,4.9844494,-10.38855,233.69455,0.26999998
1983-02-16,11.625,50.875,9.276574,-16.21994,230.11853,0.26999998
1983-02-17,11.625,50.875,6.639017,-5.975281,317.63974,0.26999998
1983-02-18,11.625,50.875,9.248783,-11.775299,230.70335,0.26999998
1983-02-19,11.625,50.875,4.5197268,-5.940094,292.53754,0.26999998
1983-02-20,11.625,50.875,3.794501,-1.3926392,281.44907,0.26999998
1983-02-21,11.625,50.875,9.4157715,-7.781006,378.04718,0.26999998
1983-02-22,11.625,50.875,9.940285,-12.755371,304.7934,0.26999998
1983-02-23,11.625,50.875,10.633506,-15.126678,349.47852,0.26999998
1983-02-24,11.625,50.875,10.864373,-10.485474,465.65057,0.26999998
1983-02-25,11.625,50.875,11.091114,-8.4253235,539.8867,0.26999998
1983-02-26,11.625,50.875,3.0033197,1.1369629,511.73068,0.26999998
1983-02-27,11.625,50.875,3.7423916,4.114258,429.8922,0.26999998
1983-02-28,11.625,50.875,5.8812237,1.5429688,553.1709,0.26999998
1983-03-01,11.625,50.875,6.240622,0.5744324,481.25104,0.276
1983-03-02,11.625,50.875,6.6898074,-0.4303894,280.74118,0.28199998
1983-03-03,11.625,50.875,7.7302766,-1.5393372,431.93527,0.288
1983-03-04,11.625,50.875,12.0058365,-3.7774353,488.57446,0.29399997
1983-03-05,11.625,50.875,8.667531,0.40893555,626.5334,0.29999998
1983-03-06,11.625,50.875,2.2699316,4.6788635,645.7381,0.306
1983-03-07,11.625,50.875,3.5330753,6.192444,741.2404,0.31199998
1983-03-08,11.625,50.875,5.7311664,4.1419067,707.0307,0.318
1983-03-09,11.625,50.875,9.543073,3.8887634,728.9165,0.32399997
1983-03-10,11.625,50.875,5.509436,3.8718262,675.88794,0.32999998
1983-03-11,11.625,50.875,4.1333504,0.16998291,683.1906,0.336
1983-03-12,11.625,50.875,11.716486,-2.6545105,574.4888,0.34199998
1983-03-13,11.625,50.875,14.136376,-3.1755676,712.758,0.348
1983-03-14,11.625,50.875,9.908168,2.0463867,845.3412,0.35399997
1983-03-15,11.625,50.875,8.178836,5.6130676,758.2937,0.35999998
1983-03-16,11.625,50.875,5.0731936,3.5416565,590.3022,0.360625
1983-03-17,11.625,50.875,12.19646,0.79244995,802.9953,0.36124998
1983-03-18,11.625,50.875,3.830853,8.28894,712.57916,0.361875
1983-03-19,11.625,50.875,2.3706262,8.455109,565.5082,0.36249998
1983-03-20,11.625,50.875,7.7245207,7.823517,796.6292,0.363125
1983-03-21,11.625,50.875,8.482659,7.107361,915.7535,0.36374998
1983-03-22,11.625,50.875,13.853881,1.4576416,685.8727,0.364375
1983-03-23,11.625,50.875,13.475305,0.914032,793.5968,0.365
1983-03-24,11.625,50.875,12.143913,5.5049133,887.8331,0.365625
1983-03-25,11.625,50.875,10.641398,1.2771301,561.2443,0.36625
1983-03-26,11.625,50.875,9.724651,0.7108154,383.40836,0.366875
1983-03-27,11.625,50.875,10.522764,-0.13626099,555.9051,0.3675
1983-03-28,11.625,50.875,4.86004,-0.54263306,437.383,0.368125
1983-03-29,11.625,50.875,12.809656,-2.3519897,591.145,0.36875
1983-03-30,11.625,50.875,9.677756,1.1447754,715.3609,0.369375
1983-03-31,11.625,50.875,11.498197,5.045349,860.2196,0.37
1983-04-01,11.625,50.875,10.5393915,3.8753052,650.13116,0.36666667
1983-04-02,11.625,50.875,2.09143,1.8656616,137.96042,0.36333334
1983-04-03,11.625,50.875,7.8173256,-1.1673584,455.73645,0.36
1983-04-04,11.625,50.875,13.010001,-1.6235046,634.8463,0.35666665
1983-04-05,11.625,50.875,14.444291,2.2823486,678.52203,0.35333332
1983-04-06,11.625,50.875,17.189863,3.6088867,746.36383,0.35
1983-04-07,11.625,50.875,14.60285,2.7737732,650.9973,0.34666666
1983-04-08,11.625,50.875,3.6347072,3.0853882,639.1751,0.34333333
1983-04-09,11.625,50.875,9.322106,3.9748535,776.87726,0.34
1983-04-10,11.625,50.875,6.8000436,2.7149658,721.2268,0.33666667
1983-04-11,11.625,50.875,13.313265,6.8110046,1137.131,0.33333334
1983-04-12,11.625,50.875,12.964732,3.5362854,605.33417,0.32999998
1983-04-13,11.625,50.875,16.17838,1.2487793,501.22833,0.32666665
1983-04-14,11.625,50.875,9.520603,1.4617615,407.0119,0.32333332
1983-04-15,11.625,50.875,4.5385094,3.7660217,361.9738,0.32
1983-04-16,11.625,50.875,13.633042,5.4055176,1009.45624,0.32866666
1983-04-17,11.625,50.875,21.70594,5.7345886,1470.9474,0.33733332
1983-04-18,11.625,50.875,19.313005,11.330536,1656.0886,0.346
1983-04-19,11.625,50.875,13.676973,8.965729,1321.0791,0.35466665
1983-04-20,11.625,50.875,16.7706,5.886444,1132.4446,0.3633333
1983-04-21,11.625,50.875,19.070936,8.281189,1681.934,0.37199998
1983-04-22,11.625,50.875,9.388503,5.4735413,1007.04095,0.38066664
1983-04-23,11.625,50.875,20.373257,3.4712524,1057.9958,0.38933334
1983-04-24,11.625,50.875,11.385433,7.47171,895.7175,0.398
1983-04-25,11.625,50.875,21.366896,4.2795105,1130.0798,0.40666667
1983-04-26,11.625,50.875,19.026215,8.011963,1470.4143,0.41533333
1983-04-27,11.625,50.875,20.776207,8.519867,1223.0117,0.424
1983-04-28,11.625,50.875,21.751596,7.93042,1419.5011,0.43266666
1983-04-29,11.625,50.875,13.452314,6.204132,1082.5283,0.44133332
1983-04-30,11.625,50.875,19.702303,3.7789612,1246.4288,0.45
1983-05-01,11.625,50.875,13.139059,8.55127,1081.759,0.45066667
1983-05-02,11.625,50.875,18.349634,7.2168884,1068.2494,0.4513333
1983-05-03,11.625,50.875,19.200394,5.7130737,852.566,0.452
1983-05-04,11.625,50.875,15.561564,6.3730164,911.9734,0.45266664
1983-05-05,11.625,50.875,11.354598,4.834564,836.9483,0.45333332
1983-05-06,11.625,50.875,22.226421,2.7168274,1052.2358,0.454
1983-05-07,11.625,50.875,17.28495,6.2659607,1245.0342,0.45466664
1983-05-08,11.625,50.875,16.784676,9.063721,928.07367,0.45533332
1983-05-09,11.625,50.875,19.69112,8.567566,1045.9316,0.45599997
1983-05-10,11.625,50.875,10.421508,7.4338074,924.0375,0.45666665
1983-05-11,11.625,50.875,17.255789,6.6627502,1074.3619,0.45733333
1983-05-12,11.625,50.875,15.50242,7.7505493,1334.0579,0.45799997
1983-05-13,11.625,50.875,13.565934,8.493011,906.5568,0.45866665
1983-05-14,11.625,50.875,17.742796,6.2496033,1173.3099,0.4593333
1983-05-15,11.625,50.875,15.722661,9.886597,1153.546,0.45999998
1983-05-16,11.625,50.875,14.606507,12.033722,1197.2183,0.46499997
1983-05-17,11.625,50.875,20.801035,8.953949,1456.0585,0.46999997
1983-05-18,11.625,50.875,17.893959,7.7819214,1323.2129,0.47499996
1983-05-19,11.625,50.875,15.181241,6.3872986,983.40186,0.47999996
1983-05-20,11.625,50.875,25.408508,5.7004395,1478.0315,0.48499998
1983-05-21,11.625,50.875,20.923927,10.685699,1944.1326,0.48999998
1983-05-22,11.625,50.875,7.5657716,9.70813,1115.1047,0.49499997
1983-05-23,11.625,50.875,3.5700781,8.846802,342.00012,0.49999997
1983-05-24,11.625,50.875,2.3629892,8.155884,97.81062,0.505
1983-05-25,11.625,50.875,1.9449596,8.805603,357.7516,0.51
1983-05-26,11.625,50.875,12.721568,7.7997437,854.1567,0.515
1983-05-27,11.625,50.875,8.865366,7.2651978,580.92816,0.52
1983-05-28,11.625,50.875,15.943345,6.321472,881.2727,0.525
1983-05-29,11.625,50.875,19.843863,5.4737244,1014.2044,0.53
1983-05-30,11.625,50.875,22.006437,8.34256,1140.352,0.53499997
1983-05-31,11.625,50.875,25.29473,7.903839,1502.7524,0.53999996
1983-06-01,11.625,50.875,23.767773,10.154419,2172.4841,0.5433333
1983-06-02,11.625,50.875,16.427576,12.800049,1786.6831,0.5466666
1983-06-03,11.625,50.875,21.540365,9.933746,1802.4072,0.54999995
1983-06-04,11.625,50.875,24.164253,12.604706,2263.8364,0.5533333
1983-06-05,11.625,50.875,18.248583,12.307709,1447.674,0.5566666
1983-06-06,11.625,50.875,14.487124,8.717529,1242.4174,0.55999994
1983-06-07,11.625,50.875,27.407541,6.2815857,1562.5935,0.5633333
1983-06-08,11.625,50.875,27.792263,8.761505,2346.1958,0.56666666
1983-06-09,11.625,50.875,16.112171,13.208008,1779.6772,0.57
1983-06-10,11.625,50.875,14.566405,12.504517,1492.8912,0.5733333
1983-06-11,11.625,50.875,18.569971,10.886627,1588.0472,0.57666665
1983-06-12,11.625,50.875,19.37769,10.484802,1990.0377,0.58
1983-06-13,11.625,50.875,11.62456,12.868469,1344.9133,0.5833333
1983-06-14,11.625,50.875,10.575144,12.328033,1152.572,0.58666664
1983-06-15,11.625,50.875,20.012707,7.790161,1033.3445,0.59
1983-06-16,11.625,50.875,17.003073,7.0160217,874.2754,0.58599997
1983-06-17,11.625,50.875,17.29397,7.0697327,927.54114,0.58199996
1983-06-18,11.625,50.875,11.077035,6.904358,1040.2817,0.57799995
1983-06-19,11.625,50.875,23.27911,9.819641,1650.5808,0.574
1983-06-20,11.625,50.875,26.85677,9.41861,1806.4999,0.57
1983-06-21,11.625,50.875,24.144863,11.34613,2173.8176,0.566
1983-06-22,11.625,50.875,26.367477,13.434937,2110.882,0.562
1983-06-23,11.625,50.875,26.61542,10.955902,2167.466,0.55799997
1983-06-24,11.625,50.875,24.655205,11.900055,2580.2192,0.55399996
1983-06-25,11.625,50.875,18.992136,15.055389,1953.0504,0.54999995
1983-06-26,11.625,50.875,15.634727,13.529083,1334.9834,0.54599994
1983-06-27,11.625,50.875,14.262223,13.061401,1101.01,0.542
1983-06-28,11.625,50.875,17.340345,9.744843,1141.1671,0.538
1983-06-29,11.625,50.875,11.25451,9.367889,1444.4962,0.534
1983-06-30,11.625,50.875,17.843544,13.339905,1871.8014,0.53
1983-07-01,11.625,50.875,5.8232026,11.258057,952.43616,0.5286666
1983-07-02,11.625,50.875,17.236286,8.00119,1487.9254,0.5273333
1983-07-03,11.625,50.875,20.03806,11.957123,2020.8893,0.52599996
1983-07-04,11.625,50.875,21.57315,13.628082,2024.1736,0.52466667
1983-07-05,11.625,50.875,24.315004,12.868317,2183.8784,0.5233333
1983-07-06,11.625,50.875,21.54793,16.046112,2524.9988,0.52199996
1983-07-07,11.625,50.875,19.352522,15.936371,1767.7555,0.52066666
1983-07-08,11.625,50.875,24.120749,16.444733,2305.8433,0.5193333
1983-07-09,11.625,50.875,27.05728,14.232056,2611.4482,0.518
1983-07-10,11.625,50.875,26.286324,13.915222,2787.2034,0.51666665
1983-07-11,11.625,50.875,23.172535,15.981812,2915.1885,0.5153333
1983-07-12,11.625,50.875,20.435446,17.748993,2812.3657,0.514
1983-07-13,11.625,50.875,25.009342,15.403687,2241.6238,0.51266664
1983-07-14,11.625,50.875,14.006427,11.879059,1638.7043,0.51133335
1983-07-15,11.625,50.875,22.679638,11.903076,2107.0354,0.51
1983-07-16,11.625,50.875,20.017021,16.098267,2338.189,0.5125
1983-07-17,11.625,50.875,24.112362,14.80484,2620.3467,0.515
1983-07-18,11.625,50.875,21.363766,17.493896,2704.9128,0.5175
1983-07-19,11.625,50.875,15.307247,15.632751,1364.525,0.52
1983-07-20,11.625,50.875,10.568803,11.165375,1170.4723,0.5225
1983-07-21,11.625,50.875,18.914232,8.256409,1445.2181,0.525
1983-07-22,11.625,50.875,25.016722,8.8316345,2108.904,0.5275
1983-07-23,11.625,50.875,25.43337,13.174072,2410.3022,0.53
1983-07-24,11.625,50.875,15.26455,14.865204,1860.5164,0.5325
1983-07-25,11.625,50.875,19.42062,15.294678,2080.529,0.535
1983-07-26,11.625,50.875,24.726664,15.286499,3121.245,0.5375
1983-07-27,11.625,50.875,20.589958,19.241028,3118.0415,0.54
1983-07-28,11.625,50.875,16.388313,17.35257,2223.1624,0.5425
1983-07-29,11.625,50.875,11.080403,14.834106,1730.9067,0.545
1983-07-30,11.625,50.875,19.439884,14.659241,2144.9028,0.5475
1983-07-31,11.625,50.875,24.860912,12.233765,2825.3662,0.55
1983-08-01,11.625,50.875,20.38791,17.604462,3148.6865,0.5506667
1983-08-02,11.625,50.875,20.455053,14.849304,1812.0876,0.55133337
1983-08-03,11.625,50.875,6.0003576,11.367432,1063.5509,0.552
1983-08-04,11.625,50.875,7.2598934,10.46463,870.051,0.55266666
1983-08-05,11.625,50.875,3.4836795,11.504181,496.88644,0.55333334
1983-08-06,11.625,50.875,9.015727,11.799622,787.3054,0.554
1983-08-07,11.625,50.875,13.9146,12.226379,1271.9838,0.5546667
1983-08-08,11.625,50.875,17.729961,14.7109375,1751.6127,0.5553333
1983-08-09,11.625,50.875,18.475677,13.545563,1741.885,0.556
1983-08-10,11.625,50.875,19.37933,13.718536,1532.4039,0.5566667
1983-08-11,11.625,50.875,18.770544,13.226624,1572.5592,0.55733335
1983-08-12,11.625,50.875,21.917309,13.259369,1942.2587,0.558
1983-08-13,11.625,50.875,12.644133,12.692932,1590.1644,0.55866665
1983-08-14,11.625,50.875,9.472153,9.713135,1286.3997,0.5593333
1983-08-15,11.625,50.875,22.4542,7.3839417,1742.7623,0.56
1983-08-16,11.625,50.875,20.453907,13.536957,2271.8972,0.56
1983-08-17,11.625,50.875,18.333305,14.930756,2034.951,0.56
1983-08-18,11.625,50.875,17.236004,13.890503,1901.4479,0.56
1983-08-19,11.625,50.875,19.983955,13.992981,2272.9084,0.56
1983-08-20,11.625,50.875,20.371109,14.207153,2330.825,0.56
1983-08-21,11.625,50.875,18.64958,14.912628,2433.7751,0.56
1983-08-22,11.625,50.875,12.73082,16.53833,1992.8739,0.56
1983-08-23,11.625,50.875,15.55526,14.779999,1430.3212,0.56
1983-08-24,11.625,50.875,15.31226,15.663452,1740.6941,0.56
1983-08-25,11.625,50.875,18.89236,15.131531,2139.379,0.56
1983-08-26,11.625,50.875,15.833868,14.29953,1804.8597,0.56
1983-08-27,11.625,50.875,17.854008,13.977844,1866.9645,0.56
1983-08-28,11.625,50.875,13.868179,13.038788,1578.3167,0.56
1983-08-29,11.625,50.875,17.49217,10.854492,1533.0062,0.56
1983-08-30,11.625,50.875,19.949951,9.943939,1779.1223,0.56
1983-08-31,11.625,50.875,19.364254,10.856293,2195.938,0.56
1983-09-01,11.625,50.875,17.005167,14.423676,2363.8596,0.5553333
1983-09-02,11.625,50.875,10.049688,16.141357,1599.4092,0.5506667
1983-09-03,11.625,50.875,14.254943,12.545898,1797.8732,0.546
1983-09-04,11.625,50.875,12.496853,12.770874,1550.4746,0.5413333
1983-09-05,11.625,50.875,14.391916,11.912689,1904.0701,0.53666663
1983-09-06,11.625,50.875,15.819142,9.46933,1557.168,0.532
1983-09-07,11.625,50.875,10.179064,7.579712,1291.5984,0.5273333
1983-09-08,11.625,50.875,14.430212,7.2464905,1347.0352,0.52266663
1983-09-09,11.625,50.875,7.6283617,12.946838,1538.5824,0.518
1983-09-10,11.625,50.875,11.125158,12.794189,1501.0707,0.5133333
1983-09-11,11.625,50.875,12.07207,11.112213,1309.1465,0.50866663
1983-09-12,11.625,50.875,9.031592,10.64743,1205.3308,0.504
1983-09-13,11.625,50.875,10.823602,9.520203,1134.7299,0.49933332
1983-09-14,11.625,50.875,7.7294016,9.277893,1101.5217,0.49466664
1983-09-15,11.625,50.875,14.006111,11.9552,1613.0504,0.48999998
1983-09-16,11.625,50.875,9.28755,10.648193,1287.6014,0.48599997
1983-09-17,11.625,50.875,10.139689,8.617554,1150.9604,0.482
1983-09-18,11.625,50.875,9.8081665,10.093292,1407.2976,0.478
1983-09-19,11.625,50.875,10.177494,13.263275,1751.3115,0.47399998
1983-09-20,11.625,50.875,11.4124,7.708496,1093.9525,0.46999997
1983-09-21,11.625,50.875,10.282313,6.1999817,1175.4576,0.466
1983-09-22,11.625,50.875,10.231211,6.626343,1358.5123,0.46199998
1983-09-23,11.625,50.875,14.187337,6.0717773,1092.0873,0.45799997
1983-09-24,11.625,50.875,12.791,7.8834534,1797.5576,0.45399997
1983-09-25,11.625,50.875,11.999972,6.937042,1235.2391,0.45
1983-09-26,11.625,50.875,14.5074,4.502838,1092.3926,0.44599998
1983-09-27,11.625,50.875,13.78589,6.324463,1522.4188,0.44199997
1983-09-28,11.625,50.875,12.587078,10.495117,1152.9268,0.43799996
1983-09-29,11.625,50.875,12.45425,10.764679,1204.3215,0.434
1983-09-30,11.625,50.875,7.3896346,7.6872253,815.89935,0.42999998
1983-10-01,11.625,50.875,12.73627,3.3562317,964.01624,0.42999998
1983-10-02,11.625,50.875,7.446699,5.2686462,953.7279,0.42999998
1983-10-03,11.625,50.875,4.334329,11.980713,1118.4153,0.42999998
1983-10-04,11.625,50.875,11.094937,14.746643,1780.4982,0.42999998
1983-10-05,11.625,50.875,8.131335,14.299988,1863.3402,0.42999998
1983-10-06,11.625,50.875,6.431414,10.96228,1357.81,0.42999998
1983-10-07,11.625,50.875,8.1379,9.889069,1284.0419,0.42999998
1983-10-08,11.625,50.875,6.5852947,9.261749,1280.69,0.42999998
1983-10-09,11.625,50.875,7.7587037,6.9479675,1010.2419,0.42999998
1983-10-10,11.625,50.875,3.6342764,7.897217,1014.1936,0.42999998
1983-10-11,11.625,50.875,7.073563,7.371704,1067.622,0.42999998
1983-10-12,11.625,50.875,6.3273597,6.9750366,971.1852,0.42999998
1983-10-13,11.625,50.875,10.81477,6.334259,1335.1249,0.42999998
1983-10-14,11.625,50.875,6.485165,9.660431,1298.3928,0.42999998
1983-10-15,11.625,50.875,4.959714,9.540405,1027.2852,0.42999998
1983-10-16,11.625,50.875,4.427112,7.179077,1081.8237,0.42812496
1983-10-17,11.625,50.875,5.9467616,6.7663574,875.51355,0.42624998
1983-10-18,11.625,50.875,4.629644,5.8114624,847.0723,0.42437497
1983-10-19,11.625,50.875,2.7939806,6.6307373,1081.7572,0.42249998
1983-10-20,11.625,50.875,5.3814125,5.483185,871.745,0.42062497
1983-10-21,11.625,50.875,5.7816987,3.2184753,677.06,0.41875
1983-10-22,11.625,50.875,4.2505255,0.34695435,557.49664,0.41687497
1983-10-23,11.625,50.875,9.175998,0.12652588,682.4924,0.41499996
1983-10-24,11.625,50.875,9.194491,-1.8988953,676.0524,0.41312498
1983-10-25,11.625,50.875,6.3474255,-1.115387,680.75757,0.41124997
1983-10-26,11.625,50.875,3.3592637,6.1198425,940.8176,0.40937498
1983-10-27,11.625,50.875,8.143082,3.1922607,977.1695,0.40749997
1983-10-28,11.625,50.875,5.9323816,4.5089417,856.93665,0.405625
1983-10-29,11.625,50.875,5.296474,2.3220825,519.14813,0.40374997
1983-10-30,11.625,50.875,5.4467463,0.45059204,450.31854,0.401875
1983-10-31,11.625,50.875,2.9516256,1.6296997,625.6221,0.39999998
1983-11-01,11.625,50.875,4.0124874,6.337677,881.6721,0.39733332
1983-11-02,11.625,50.875,2.2152233,6.5171204,739.20294,0.39466664
1983-11-03,11.625,50.875,6.635393,4.1307983,692.4106,0.392
1983-11-04,11.625,50.875,5.7718706,3.2202148,829.0995,0.3893333
1983-11-05,11.625,50.875,5.645109,6.5681458,920.44775,0.38666666
1983-11-06,11.625,50.875,5.083897,3.2410583,469.74756,0.38399997
1983-11-07,11.625,50.875,6.131228,2.6564636,422.333,0.38133332
1983-11-08,11.625,50.875,6.529673,3.2034302,706.61694,0.37866664
1983-11-09,11.625,50.875,6.3127766,2.2540588,744.5136,0.376
1983-11-10,11.625,50.875,6.2292237,0.2965393,560.99805,0.3733333
1983-11-11,11.625,50.875,1.3217472,0.27069092,300.7511,0.37066665
1983-11-12,11.625,50.875,5.3931904,-3.467865,442.97763,0.36799997
1983-11-13,11.625,50.875,3.6760283,-6.260437,383.79556,0.36533332
1983-11-14,11.625,50.875,6.0642257,-8.80191,295.9058,0.36266664
1983-11-15,11.625,50.875,1.6305996,-8.315308,297.7499,0.35999998
1983-11-16,11.625,50.875,1.46319,-0.37942505,305.14917,0.35999998
1983-11-17,11.625,50.875,1.1513958,-0.17544556,207.27307,0.35999998
1983-11-18,11.625,50.875,2.3612077,-1.3921509,273.94196,0.35999998
1983-11-19,11.625,50.875,1.6927936,0.7247925,350.72293,0.35999998
1983-11-20,11.625,50.875,3.0807457,0.46099854,458.98715,0.35999998
1983-11-21,11.625,50.875,3.5974257,-0.9277954,402.46597,0.35999998
1983-11-22,11.625,50.875,3.0345902,-1.2497253,410.8523,0.35999998
1983-11-23,11.625,50.875,3.162089,-1.3853455,429.86423,0.35999998
1983-11-24,11.625,50.875,4.7361994,-3.166809,381.19888,0.35999998
1983-11-25,11.625,50.875,1.3249378,-1.5713196,392.55228,0.35999998
1983-11-26,11.625,50.875,0.97152764,8.8284,876.99585,0.35999998
1983-11-27,11.625,50.875,3.860277,7.6564636,930.01636,0.35999998
1983-11-28,11.625,50.875,0.9903156,3.4544373,460.5575,0.35999998
1983-11-29,11.625,50.875,1.1380512,1.4648743,449.04556,0.35999998
1983-11-30,11.625,50.875,2.0187685,-2.579193,387.5122,0.35999998
1983-12-01,11.625,50.875,2.3175476,-5.114685,187.76366,0.35599998
1983-12-02,11.625,50.875,3.521571,-7.4321594,263.97226,0.352
1983-12-03,11.625,50.875,4.3703475,-8.73349,303.65186,0.348
1983-12-04,11.625,50.875,4.2185345,-6.976532,433.1353,0.34399998
1983-12-05,11.625,50.875,4.2011533,-4.657257,472.35895,0.33999997
1983-12-06,11.625,50.875,1.3361751,-4.401245,261.6534,0.336
1983-12-07,11.625,50.875,2.989357,-3.3362732,354.88898,0.332
1983-12-08,11.625,50.875,3.4307382,-5.1681824,338.6777,0.32799998
1983-12-09,11.625,50.875,0.800801,-0.4975586,450.14664,0.32399997
1983-12-10,11.625,50.875,1.2288395,-4.072937,398.73618,0.32
1983-12-11,11.625,50.875,2.7799437,-5.9108276,280.76514,0.31599998
1983-12-12,11.625,50.875,3.9153469,-9.749084,257.8931,0.31199998
1983-12-13,11.625,50.875,3.929071,-8.573822,293.32657,0.30799997
1983-12-14,11.625,50.875,3.5132442,-7.543915,267.67896,0.304
