,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1986-01-27,12.125,51.375,2.640445,-3.3904114,499.50894000000005,0.19,0.051915049693443,0.23727170792250005,0.29492216099999996,0.051915049693443,0.13661855182485003
1986-01-28,12.125,51.375,4.0479803,-4.2827150000000005,507.46857,0.1925,0.06069849920579821,0.3685397644553625,0.2249214226875,0.06069849920579821,0.15765843949557976
1986-01-29,12.125,51.375,5.7837973,-3.5623169999999997,531.6037,0.195,0.11110975124948216,0.533412151941825,0.28815779362500005,0.11110975124948216,0.28489679807559526
1986-01-30,12.125,51.375,3.8871176,-1.7354736000000002,639.0774,0.19749999,0.1158608717485699,0.3630864047275773,0.44709557442474823,0.1158608717485699,0.293318677506186
1986-01-31,12.125,51.375,3.883983,0.8412780999999999,539.2898,0.19999999,0.1745817956470538,0.3673859336007025,0.674237486288124,0.1745817956470538,0.4364545109403601
1986-02-01,12.125,51.375,4.449286,1.645935,698.3544,0.20466666,0.2194466181070905,0.41879125592956207,0.7398264062158192,0.22567525514920866,0.5361073906885726
1986-02-02,12.125,51.375,2.8246615000000004,-2.3981627999999997,215.70346,0.20933332,0.07799531492678312,0.2796533342659846,0.4141840443188489,0.07799531492678312,0.18629455388846627
1986-02-03,12.125,51.375,4.749038,-3.4622803,461.33385999999996,0.21399999,0.10305270799043605,0.4806562872688248,0.32549552558992806,0.10305270799043605,0.24077736636912
1986-02-04,12.125,51.375,6.0837607,-7.586883500000001,407.26199999999994,0.21866666,0.0,0.6291727783947826,0.0,0.0,0.0
1986-02-05,12.125,51.375,6.5257735,-9.429749000000001,389.21835,0.22333331,0.0,0.6892880168090766,0.0,0.0,0.0
1986-02-06,12.125,51.375,7.335346,-10.188842999999999,332.3386,0.22799999,0.0,0.7909893963870812,0.0,0.0,0.0
1986-02-07,12.125,51.375,7.5257645,-10.179596,316.39282000000003,0.23266666,0.0,0.8281328441219145,0.0,0.0,0.0
1986-02-08,12.125,51.375,5.146978,-17.44278,217.24594,0.23733331,0.0,0.5777317533709243,0.0,0.0,0.0
1986-02-09,12.125,51.375,4.9937015,-21.683792,132.97253,0.24199998,0.0,0.5715485648754276,0.0,0.0,0.0
1986-02-10,12.125,51.375,2.7255554,-6.795227000000001,214.26793999999998,0.24666665,0.003942778363236599,0.31796599703520956,0.021698944533855,0.003942778363236599,0.007992118843866
